anime_id,name,score,genres,type,episodes,aired_start,premiered,status,studios,source,rating,rank,popularity,favorites,scored_by
45661,Rubi Yoyo 2,,,TV,52,2001,,Finished,,,PG,19239,21188,0,
45664,Rubi Yoyo Kepu Xilie: Anquan Jiaoyu,,,TV,52,,,Finished,,Original,PG,19242,23867,0,
21517,Soratobu Usagi no Yuukai Boushi: Boku Iya da yo!,,,OVA,1,1990,spring 1990,Finished,,,G,19960,17977,0,
43244,Zhu Ba Jie Chi Xi Gua,,,Movie,1,1958,,Finished,,,PG,14324,21130,0,
45461,Xiaoyuan Qiyi Shijian Bu,,,TV,52,,,Finished,,Original,PG,13760,23564,0,
45676,Rubi Yoyo: Lele Laile,,,TV,52,,,Finished,,Original,PG,19245,23868,0,
43243,Gu Boshi Di Xin Fa Xian,,,Movie,1,1958,,Finished,,,G,16155,21288,0,
45682,Ji Gong Chuanqi,,,TV,5,1999,,Finished,,,PG,16802,21326,0,
10246,Hajimete no Christmas,,,Special,1,1983,fall 1983,Finished,,,G,16281,17403,0,
10245,Burning Village,,"Fantasy, Horror",OVA,10,1989,spring 1989,Finished,,,,15030,15526,0,
45683,Hun Yuan,,,TV,12,1998,,Finished,,,PG,16645,21638,0,
45684,Kuaile Chengzhang,,,TV,38,2011,,Finished,,,PG,17486,21304,0,
45685,Yu Shouwang Zhe,,,TV,50,2009,,Finished,,,PG,14135,23231,0,
43242,Zhao Xiao Ge Ge,,,Movie,1,1958,,Finished,,,PG,14240,20961,0,
45687,Hailuo Wan,,,TV,130,2009,spring 2009,Finished,,,PG,16278,21031,0,
45690,Jie Jie Xiong Yu Di Di Niao,,,TV,26,1999,,Finished,,,PG,16857,21670,0,
54263,Dream Collaboration Festival: DoriKora Fes. - Aikatsu! Series & Pretty Series,,,Movie,1,2023,winter 2023,Finished,,,G,0,0,1,
45739,Dou Dou Hu Zhihui Tanxian,,,TV,52,,,Finished,,Original,PG,15685,23599,0,
54529,Jianzhen da Heshang,,,Movie,1,2010,spring 2010,Finished,,,PG,16838,24673,0,
45155,Guli Donghua: Luoji Siwei Qimeng,,,ONA,59,,,Finished,,Original,PG,16200,24092,0,
18311,Meoteoldosa,,"Action, Adventure, Fantasy",Movie,1,1989,,Finished,,,,18055,17992,0,
45171,Zhonghua Meide Gushi: Chengxin Pian,,,TV,50,,,Finished,,Book,PG,14312,24233,0,
43545,Han Niu Yu Mu Tong,,,Movie,1,1984,,Finished,,,G,16300,20975,0,
45176,Long Dou Taiqiu,,,TV,52,2011,spring 2011,Finished,,,PG,17745,23454,0,
18317,Dodani,,Drama,Movie,1,1989,,Finished,,,,15604,18674,1,
18319,Gancheopjamneun Ttorijanggun,,"Action, Drama, Sci-Fi",Movie,1,1979,summer 1979,Finished,,,,16021,16953,0,
18321,Kkomaeosa Ttori,,"Action, Adventure, Drama, Fantasy",Movie,1,1980,,Finished,,,,17361,18545,0,
18323,Jangdokdae,,Drama,Special,1,1991,spring 1991,Finished,,,,16783,18041,0,
54880,Demon Queen Just Wants to Make Peace,,"Fantasy, Romance, Supernatural",ONA,,2023,winter 2023,Currently,,Web manga,,0,0,0,
43516,Lang Lai Le,,,Movie,1,1982,,Finished,,,PG,17625,21178,0,
45231,Hai Baolaile 3rd Season,,,TV,104,,,Finished,,Original,PG,16268,24096,0,
54832,Planetarium Chibi Maruko-chan: Minamijuujisei ni Miserarete,,"Comedy, Sci-Fi",Movie,1,2023,winter 2023,Finished,,,,18920,21852,0,
45236,Yin Mi,,,TV,26,2008,,Finished,,,G,14053,24229,0,
43512,Lao Hu Xue Yi,,,Movie,1,1982,,Finished,,,PG,17635,21302,0,
43511,Tao Qi De Jin Si Hou,,,Movie,1,1982,,Finished,,,PG,12825,21574,0,
18303,Sonyeon 007 Jihajeguk,,"Action, Adventure, Sci-Fi",Movie,1,1981,,Finished,,,,19959,18140,1,
18301,Kkureogi Balmyeongwang,,"Action, Sci-Fi",Movie,1,1984,,Finished,,,,17359,18739,0,
18275,Mini Yon Soldier Rin!,,"Action, Adventure",OVA,1,1989,fall 1989,Finished,,,,18145,17415,0,
11245,Manga Nihonshi,,,TV,52,1983,spring 1983,Finished,,,,17894,14189,0,
17903,Otokogi,,,OVA,3,1990,spring 1990,Finished,,,R+,18756,15509,0,
55015,Qing Lian Jian Xian Chuan,,"Action, Adventure, Fantasy",ONA,,2023,spring 2023,Currently,,,PG-13,19103,18393,0,
43572,Xiao Xiong Mai Xi Gua,,,Movie,1,1984,,Finished,,,PG,13689,22219,0,
45116,Zui Ke Ai De Ren,,,TV,14,2016,fall 2016,Finished,,,R,14389,21955,0,
17981,Kiki to Lala no Hoshi no Dance Shoes,,,OVA,1,1993,fall 1993,Finished,,,G,17292,16087,0,
43570,Jia Er Mai Xing,,,Movie,1,1984,,Finished,,,G,16812,21324,0,
18007,Dalam-iwa Goseumdochi,,,TV,32,1977,,Finished,,,R,15470,14070,3,
54953,Mendako no Menmen,,Slice of Life,ONA,,2023,spring 2023,Currently,,,G,18011,20721,0,
45146,Huoxian Chuanqi: Xiao Juchang,,"Action, Comedy",ONA,30,,,Finished,,,R+,16666,23422,0,
54944,Mata Aeta ne,,"Action, Adventure",Special,1,2023,spring 2023,Finished,,,,0,0,0,
43548,Xiao Huli,,,Movie,1,1984,,Finished,,,PG,13594,22099,0,
18283,Sonyeon 007 Eunhateukgongdae,,"Action, Adventure, Sci-Fi",Movie,1,1980,,Finished,,,,19955,17788,0,
45254,Xing Mao Lixian Ji: Xingkong Da Maoxian,,,TV,36,,,Finished,,Original,PG,13823,23358,0,
45255,Xing Mao Lixian Ji: Gucheng Da Maoxian,,,TV,52,,,Finished,,Original,PG,13818,23356,0,
45257,Xing Mao: Da Xiao Xiyou,,,TV,50,,,Finished,,Original,PG,13832,23361,0,
54655,Hisui Chihou no Kiroku Eizou,,"Action, Adventure, Fantasy",ONA,1,2021,fall 2021,Finished,,,,0,0,0,
19583,Ishii Hisaichi no Dai Seikai,,Comedy,OVA,1,1991,summer 1991,Finished,,,,16755,18400,0,
19943,Eikou e no Spur: Igaya Chiharu Monogatari,,"Drama, Sports",Movie,1,1997,summer 1997,Finished,,,,15797,16408,1,
45449,Doo Er Huan Dong Xilie,,,TV,17,2009,,Finished,,,PG,15656,23603,0,
45451,Maiquan Keke Man Youji,,,TV,36,2009,,Finished,,,PG,17838,23190,0,
45452,"Zhengjiu Diqiu, Maiquan Keke Zai Hang Dong",,,TV,52,2011,winter 2011,Finished,,,PG,14256,23160,0,
45332,Xiong Haizi Sanzijing,,,ONA,13,,,Finished,,Original,PG,13913,24367,0,
45315,Mengxiang Xue Yuan,,,ONA,100,,,Finished,,Original,PG,18049,23852,0,
45258,Xing Mao Lixian Ji: Diqiu Da Maoxian,,,TV,83,,,Finished,,Original,PG,13817,23223,0,
45259,Xing Mao Lixian Ji: Meishi Pian,,,TV,26,,,Finished,,Original,PG,13820,23497,0,
45263,Kuaile Xing Mao: Mingsheng Pian 2nd Season,,,TV,26,,,Finished,,Original,PG,17516,23309,0,
45264,Xing Mao: Xiyu Mi Zong,,,TV,50,,,Finished,,Original,PG,13834,23362,0,
45265,Xing Mao Zhentan,,,TV,22,,,Finished,,Original,PG,13831,23226,0,
45268,Xing Mao Lixian Ji: Shufa Pian,,,TV,26,,,Finished,,Original,PG,13822,23908,0,
45270,Xing Mao: Sunzi Bingfa Pian,,,TV,13,,,Finished,,Original,PG,13833,23188,0,
19053,Kaitou Jigoma Ongaku-hen,,,Movie,1,1988,fall 1988,Finished,,,PG-13,17071,16794,1,
45272,Xiao Xing Mao: Mohuan Yuezhang,,,TV,26,,,Finished,,Original,PG,13685,23488,0,
19071,"Hyakumannen Attara, Dousuru?",,,OVA,1,1999,,Finished,,,G,16678,18312,0,
45279,Xiao Xing Mao He Shanshan,,,TV,26,,,Finished,,Original,PG,13684,23219,0,
43377,Bu Cha Ban Fen Hao,,,Movie,1,1973,,Finished,,,G,14996,21623,0,
45283,Kuaile Xing Mao: Tangshi Pian,,,TV,13,,,Finished,,Original,PG,17518,23074,0,
45285,Taoqi Xing Mao 2nd Season,,,TV,13,,,Finished,,Original,PG,12834,23340,0,
45287,Xing Mao Xunbao Ji 2nd Season,,,TV,26,,,Finished,,Original,PG,13830,23360,0,
45289,Zhengjiu Zhu Luo Ji,,,TV,13,,,Finished,,Original,PG,14259,23002,0,
45305,Xing Mao Katong Tiandi,,,TV,26,,,Finished,,Book,PG,13814,23355,0,
45306,Xing Mao Katong Tiandi 2nd Season,,,TV,10,,,Finished,,Original,PG,13815,23222,0,
45309,Xing Mao Wenhua Da Jiangtang: Minjian Chuanqi,,,TV,27,,,Finished,,Original,PG,13827,23225,0,
45311,Xing Mao Wenhua Da Jiangtang: Mingzhu Gushi,,,TV,35,,,Finished,,Original,PG,13826,23224,0,
45312,Dai Jia Jia,,,TV,26,,,Finished,,Original,PG,15457,23796,0,
45314,Mengxiang Zhi Lu,,,ONA,100,,,Finished,,Original,PG,18052,24293,0,
45284,Xiao Xing Mao: Mohuan Yuezhang 2nd Season,,,TV,26,,,Finished,,Original,PG,13686,23489,0,
46560,Tunshu Jiating Xiaoyuan Anquan Xilie,,,TV,75,,,Finished,,Original,PG,13146,24425,0,
47603,Chao Bian Zhan Tuo: Bao Jia Zhan Tuo,,,TV,30,,,Finished,,Original,PG,15133,23650,0,
47609,Chao Mini Kexue Tanxian Dui,,,TV,12,,,Finished,,Original,PG,15136,23650,0,
32237,Burutabu-chan,,"Comedy, Fantasy",TV,,,,Finished,,Original,PG-13,15037,17627,0,
49255,Nonsense Monogatari Dai 2-hen: Kaizokusen,,,Movie,1,1931,,Finished,,,G,18577,22718,0,
32253,Ama Gli Animali,,,Movie,1,1983,,Finished,,,G,14535,18485,0,
49254,Chongire Hebi,,,Movie,1,1931,fall 1931,Finished,,,G,15279,21444,0,
49253,Yosan Seiji,,,Movie,1,1925,,Finished,,,G,14094,23374,0,
47651,Zhuanzhan Chao Xuan Doushi: Chao Xuan Juexing,,Adventure,ONA,,,,Currently,,Original,PG,14366,21534,0,
49252,Sameyo Yuukensha,,,Movie,1,1925,,Finished,,,G,19343,23730,0,
47659,Chengzhang Zhe Dongxi 2nd Season,,,ONA,52,,,Finished,,Original,PG,15190,23871,0,
47662,Jiang Wu Qingchun,,,TV,10,,,Finished,,Other,G,16831,23905,0,
51642,Te Gong Mingxing,,,Movie,1,2015,spring 2015,Finished,,,G,12853,21794,0,
51640,Zui Ke Ai De Ren (Movie),,,Movie,1,2020,fall 2020,Finished,,,R,14390,20684,0,
47601,Chao Bian Zhan Tuo,,,TV,40,,,Finished,,Original,PG,15132,23455,0,
7473,Rennyo to Sono Haha,,,Movie,1,1981,fall 1981,Finished,,,PG,19167,15353,0,
51787,Oyayubi-hime (OVA),,,OVA,1,1995,spring 1995,Finished,,,G,18782,20752,0,
51786,Akai Rousoku to Ningyo,,,OVA,1,1995,spring 1995,Finished,,,G,14502,20443,0,
51785,Hana to Kaze no Fantasy,,,OVA,1,2004,,Finished,,,G,16304,21291,0,
51777,Effendi: Qi Yuan Lixian,,,Movie,1,2018,fall 2018,Finished,,,PG,15787,21803,0,
40393,Taka no Tsume-dan no Ike! ODAman,,,ONA,,2018,summer 2018,Currently,,Original,G,12778,17813,0,
51756,Luna-ui Mabeobdogam,,,Special,6,2021,winter 2021,Finished,,,PG,17785,20652,0,
35723,Asuka: Nihon no Rekishi,,,OVA,20,1991,spring 1991,Finished,,,G,14655,16738,0,
35722,Aesop Douwa,,,OVA,3,1993,fall 1993,Finished,,,G,14462,17971,1,
35721,Atashi Tenshi Anata Akuma,,,OVA,2,1995,winter 1995,Finished,,,G,14654,18348,1,
51748,Tube Angel,,,Movie,1,2007,,Finished,,,G,13132,23347,0,
47594,Xuan Xuan Yingxiong Chuan,,Comedy,ONA,12,2019,winter 2019,Finished,,,,13953,23118,0,
47764,Ka Ka Kuaile Chengzhang,,,ONA,10,,,Finished,,Original,PG,17013,22259,0,
47797,Ke Ai De Zhongguo,,,TV,12,2019,winter 2019,Finished,,,G,17211,21814,0,
47798,Fei Gou Moco,,,ONA,52,2019,,Finished,,,G,15849,21319,0,
39758,Panda-chan no Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,18802,20605,0,
39754,Di Ling Qu,,,ONA,18,2017,summer 2017,Finished,,,PG-13,15560,15294,0,
47751,Xiao Tu Demi,,,TV,21,2018,,Finished,,,PG,13663,21952,0,
47667,Du Dang Man 4th Season,,,ONA,26,,,Finished,,Original,PG,15728,23801,0,
47671,Si Lu Chuanqi Teshi Zhangqian,,,TV,52,2018,fall 2018,Finished,,,PG,19903,24194,0,
47673,Shenmi Di Haidao,,,TV,52,,,Finished,,Original,PG,19602,24185,0,
49251,Kokka wo Suku e,,,Movie,1,1925,,Finished,,,G,17392,23914,0,
47683,Yiqian Ling Yi Ye: Zhengjiu Huangjin Cheng,,Adventure,TV,52,,,Finished,,,PG,14067,23627,0,
51596,Jintian Mingtian,,Adventure,Movie,1,2012,spring 2012,Finished,,,,16929,21327,0,
49250,Ninki no Shouten ni Tateru Gotou Shinpei,,,Movie,1,1924,,Finished,,,G,18531,24004,0,
47685,Ku Jie de Kexue Zhi Lu: Liugan Bingdu,,,TV,16,,,Finished,,Original,PG,17464,24357,0,
47686,Ku Jie de Kexue Zhi Lu: Ziwo Baohu,,,TV,15,,,Finished,,Original,PG,17470,24401,0,
47687,Ku Jie de Kexue Zhi Lu: Fengkuang de Zhiwu,,,TV,15,,,Finished,,Original,PG,17461,24133,0,
47688,Ku Jie de Kexue Zhi Lu: Renti Aomi,,,TV,15,,,Finished,,Original,PG,17465,24398,0,
47689,Ku Jie de Kexue Zhi Lu: Shiqian Dongwu,,,TV,15,,,Finished,,Original,PG,17467,24400,0,
47692,Ku Jie de Kexue Zhi Lu: Senlin Tanxian,,,TV,16,,,Finished,,Original,PG,17467,24492,0,
47693,Ku Jie de Kexue Zhi Lu: Chao Xia Xiao Tegong,,,TV,8,,,Finished,,Original,PG,17460,24397,0,
47694,Ku Jie de Kexue Zhi Lu: Konglong Da Zuozhan,,,TV,15,,,Finished,,Original,PG,17463,23704,0,
47695,Ku Jie de Kexue Zhi Lu: Wu Tou Hua Kai,,,TV,15,,,Finished,,Original,PG,17468,24134,0,
47709,Xiao Zhihui Guoxue Ketang: Zhonghua Mingren Gushi,,,TV,60,,,Finished,,Other,PG,13710,24312,0,
49249,Shou-chan no Bouken,,,Movie,1,1924,,Finished,,,G,19780,24323,0,
47729,Dongwu Jiuyuan Dui,,,ONA,20,,,Finished,,Original,PG,15647,22684,0,
32799,Tokio Heidi: Mainichi no Kodomo Uta,,,ONA,,2011,spring 2011,Currently,,Music,G,13014,17814,0,
47741,Amy & Gollum 3rd Season,,Fantasy,ONA,52,,,Finished,,,PG,14546,22792,0,
47744,Huahua Shizhe,,,TV,390,,,Finished,,Original,PG,16585,24047,0,
47691,Ku Jie de Kexue Zhi Lu: Haiyang Tanmi,,,TV,15,,,Finished,,Original,PG,17463,24270,0,
47829,Qi Qu Tegong Dui 2nd Season,,,TV,26,,,Finished,,Original,PG,19041,24164,0,
47528,Wang Xiong Li Xiong Meiwan Meiliao De Gushi Fanwai,,,ONA,13,,,Finished,,Original,G,13314,24549,0,
52065,Zhongguo Changshi Ban,,,ONA,6,2015,fall 2015,Finished,,,PG-13,14295,20790,0,
52060,"Qianjin, Dawalixi",,,Movie,1,2013,spring 2013,Finished,,,PG-13,19065,20493,0,
47320,Jiang Lu Xiao Hongjun,,,TV,12,2016,summer 2016,Finished,,,PG,16830,24343,0,
30969,Yasashii Ookami,,,OVA,1,2004,,Finished,,,G,14002,18819,0,
30970,Jidou Bungaku Library,,"Drama, Fantasy, Romance, Supernatural",OVA,6,,,Finished,,,G,16856,17916,0,
47325,Mofa Xiao Kuihua,,,TV,26,,,Finished,,Original,PG,18218,24248,0,
47326,Babo Xiongmao Chengyu Xilie,,,TV,60,,,Finished,,Other,PG,14709,23284,0,
47327,Zhu Zai Yang Mei Xun Lin Ji,,,ONA,52,,,Finished,,Original,PG,14324,24228,0,
47331,Guaiwu Gongyu,,,ONA,13,,,Finished,,Original,PG,16182,24252,0,
52028,Anime Nihon no Mukashibanashi,,Fantasy,OVA,20,1989,spring 1989,Finished,,,,14562,20877,0,
47332,Guaiwu Gongyu: Zhanxin Shenghuo,,,ONA,11,,,Finished,,Original,PG,16180,24097,0,
47333,Guaiwu Gongyu: Youqing Pianzhang,,,ONA,11,,,Finished,,Original,PG,16179,24335,0,
47334,Guaiwu Gongyu: Meihao Weilai,,,ONA,11,,,Finished,,Original,PG,16178,23954,0,
47336,Huanxiang Jia Xiao Mei,,,ONA,10,,,Finished,,Original,PG,16617,24511,0,
47337,Huanxiang Jia Xiao Mei: Chengzhang de Fannao,,,ONA,10,,,Finished,,Original,PG,16618,24512,0,
30983,Shibuzome Ikki: Ashita ni Kakeru Niji,,,OVA,1,2001,,Finished,,,G,19664,19618,0,
30984,Bero-dashi Chonma,,,OVA,1,1987,,Finished,,,PG,14892,19203,0,
47338,Miao Xingren,,,TV,24,,,Finished,,Original,PG,18087,24245,0,
47339,Bandian Xiong Yu Da Ben Zei,,,TV,26,,,Finished,,Original,PG,14782,23501,0,
47340,Zhihui Zhuangyuan,,,TV,50,,,Finished,,Original,PG,14277,23858,0,
47342,Xiaobao Bianxing Ji,,,TV,25,,,Finished,,Original,PG,13720,24049,0,
47330,Zhen Hai Baowei Zhan,,,TV,100,,,Finished,,Original,PG,14249,23778,0,
47303,Zhenbao Dang An,,,TV,15,,,Finished,,Original,PG,14253,23785,0,
47174,Jingwei Ma Ling Shu,,,ONA,81,,,Finished,,Original,PG,16920,24056,0,
47178,Cai Bai Tong,,,TV,30,2015,summer 2015,Finished,,,PG,15048,23798,0,
47193,Yangguang Shibing,,,TV,16,2015,fall 2015,Finished,,,G,13993,24570,0,
30861,Happy Bogeys,,,Movie,12,2000,,Finished,,,G,16334,18922,0,
41100,Keshikko,,,ONA,,2019,winter 2019,Currently,,Original,G,17260,19337,0,
52103,Charmmy Kitty,,,OVA,3,2006,fall 2006,Finished,,,PG,15181,20293,0,
47291,Cheng Chang Bu Fannao,,,TV,36,2016,,Finished,,,PG,15187,23595,0,
52100,Haru ni Nattara Koguma no Yugo Monogatari,,Slice of Life,ONA,,2020,spring 2020,Currently,,,G,16346,20443,0,
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,,,OVA,1,2000,,Finished,,,G,18645,18604,0,
51804,Kasai Yobou,,,Movie,1,,,Finished,,Original,G,17189,21155,0,
47355,Dandan Long He Ta de Xiao Huobanmen,,,TV,50,,,Finished,,Original,PG,15497,23522,0,
47457,Xingyuan Xiao Bao 2: Shenyong V5 Dui,,,TV,52,,,Finished,,Original,PG,13875,23843,0,
47460,Shan Buzai Gao,,"Comedy, Fantasy",TV,26,,,Finished,,,PG,19483,24020,0,
51852,Shirayukihime to 7-nin no Kokeshi,,Avant Garde,ONA,1,2018,winter 2018,Finished,,,,19606,19662,0,
47497,A Mao Gushi,,,TV,26,2013,,Finished,,,PG,14447,22254,0,
31511,Holiday,,,Movie,1,2011,,Finished,,,G,16481,19248,0,
31697,Witch Village Story Specials,,Slice of Life,Special,2,,,Finished,,,G,13370,19567,0,
47507,Shaonian Zhang Jian,,,TV,26,2017,,Finished,,,PG,19549,23537,0,
51824,Shiguang Dailiren x realme: Shenmi Q Xiansheng de Weituo,,,ONA,1,2022,spring 2022,Finished,,,PG-13,19663,17771,0,
31701,Wu Lan Qi Qi Ge,,,TV,26,2007,,Finished,,,G,13442,18812,0,
47521,Huan Gu Yun Jie: Shanhai Qi Yuan,,Fantasy,TV,13,,,Finished,,,PG,16585,23900,0,
31693,Ashita Tenki ni Naare Omake,,Sports,OVA,1,,,Finished,,,G,14631,17878,0,
47352,Sinbo Dog & Hami Rabbit,,,ONA,10,,,Finished,,Original,PG,19925,24282,0,
31509,Ichi-gan Kuni,,,Movie,1,2009,,Finished,,,G,16685,19585,0,
47361,Chong Chongwu Yu,,Comedy,ONA,25,,,Finished,,,G,15275,24466,0,
36015,Shaolin Chuanqi,,"Action, Adventure, Comedy, Fantasy",TV,26,,,Finished,,,PG-13,19514,19552,0,
51963,Xinghuo Chuancheng,,Drama,ONA,4,2021,spring 2021,Finished,,,,13853,21366,0,
31508,Shinya Doubutsuen,,,Movie,1,2008,,Finished,,,G,19743,19792,0,
47443,Wulongyuan: Huobao Chuanqi 2nd Season,,Fantasy,TV,52,,,Finished,,,PG,13466,23753,0,
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,,,OVA,1,2008,winter 2008,Finished,,,PG,15119,16040,1,
47453,Tiaoyue Zhanshi,,,ONA,26,2018,winter 2018,Finished,,,PG,12973,23105,0,
47454,Tiaoyue Zhanshi 2,,,TV,32,2019,summer 2019,Finished,,,PG,12974,23961,0,
7982,Tetsuro no Kanata,,Adventure,OVA,1,2006,winter 2006,Finished,,,,12889,13791,0,
37343,Working Boys,,,Special,,2018,winter 2018,Currently,,Original,G,13435,18030,0,
35057,Furidashita Ame,,,OVA,1,,,Finished,,Original,G,15947,19740,0,
35059,Nobara (OVA),,,OVA,1,,,Finished,,Original,G,18562,19416,0,
50522,Teikou Penguin,,,TV,,2022,winter 2022,Currently,,Manga,,12867,13439,6,
35055,Mametarou Ganbare,,,OVA,1,,,Finished,,Original,G,17871,19846,0,
35101,Tono-sama no Chawan,,,OVA,1,,,Finished,,Picture book,G,13057,19980,0,
35149,Zukkoke Sannin-gumi no Koutsuu Anzen,,Drama,OVA,1,,,Finished,,,G,14395,18965,0,
35054,Ni wa no Kotori,,,OVA,1,,,Finished,,Original,G,18489,19869,0,
39083,Chinsetsu Yoshida Goten,,,Movie,1,1928,spring 1928,Finished,,Novel,,15259,17251,0,
38928,Koeda-chan CMs,,,Special,,2014,summer 2014,Currently,,Other,G,17385,19109,0,
38927,Koeda-chan Ohanashi,,,ONA,,2014,summer 2014,Currently,,Other,G,17383,19119,0,
38926,Koeda-chan,,,ONA,,2018,fall 2018,Currently,,Other,G,17384,18970,0,
39121,Hong Mao Lan Tu: Chuang Taikong,,,TV,11,2005,,Finished,,,PG,16505,20028,0,
35151,Quiz de Manabu Pinocchio no Koutsuu Ansen,,,OVA,1,,,Finished,,Original,G,19132,19522,1,
50377,My Melody no Ookami-san ni Ki wo Tsukete,,,OVA,1,1994,spring 1994,Finished,,,G,18361,19247,0,
35275,Asonde Oboeru Gakushuu DVD,,,OVA,12,,,Finished,,Original,G,14651,19254,0,
35276,Tanoshii Ekaki Uta,,,OVA,6,,,Finished,,Original,G,12810,19716,0,
48906,Yawaraka Sensha Special,,Comedy,Special,1,,,Finished,,,G,14012,21000,0,
48908,Tsujitsuji Sensha,,,ONA,1,2008,winter 2008,Finished,,,G,13089,19772,0,
37714,Shin Manga Naruhodo Monogatari,,,TV,40,1988,spring 1988,Finished,,,,19718,18219,0,
35493,Chuukichi wa Kaetta,,,Movie,1,1929,,Finished,,,G,15332,19050,0,
35160,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,18609,19149,0,
35161,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Norikata,,,OVA,1,,,Finished,,Original,G,17575,20031,0,
35162,Saru Tarou Helmet wa Kabutte ne,,,OVA,1,,,Finished,,Original,G,19416,19959,0,
35165,Hajime ni Oboeru Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,16284,19904,0,
35166,Yuki Daruman no Fuyumichi Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,14159,19221,0,
35168,Karugamo Oyako no Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,17186,19935,0,
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,,,OVA,1,,,Finished,,Original,G,13285,18963,0,
35174,Ittekimasu.,,,OVA,1,,,Finished,,Original,G,16771,20130,0,
35212,Adauchi Karasu,,,Movie,1,1934,winter 1934,Finished,,,G,14461,15909,0,
50385,One Piece Characters Log,,"Action, Adventure, Comedy, Drama",Special,9,,,Finished,,,PG-13,0,0,0,
35173,Ruleman no Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,19255,19927,0,
39122,Hong Mao Lan Tu: Kaixin Yike,,,TV,96,2005,,Finished,,,G,16510,19919,0,
39124,Hong Mao Lan Tu: Le Fantian,,,TV,64,2005,,Finished,,,G,16513,20045,0,
39125,Hong Mao Lan Tu: Maoyan Kan Yuzhou,,,TV,97,2005,,Finished,,,G,16513,19909,0,
47925,Quwei Heshang,,,TV,100,,,Finished,,Original,PG,19135,23945,0,
47930,Xiao Gou Duo Bi,,,TV,40,,,Finished,,Original,PG,13581,24208,0,
47932,Xiao Xiao Jiqiren: Zhanshen Tuji,,,TV,44,,,Finished,,Original,PG,13674,24216,0,
6273,Tsuyu no Hito Shizuku,,,OVA,1,2006,summer 2006,Finished,Toei Animation,,,13103,15350,0,
47937,Xiangtu Tongnian Hongqi Qu,,,TV,26,,,Finished,,Original,PG,13543,24306,0,
6206,La Vilaine LuLu,,Comedy,Special,13,2009,spring 2009,Finished,,,,17601,17511,0,
39407,Kuma-chan no Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,17543,20539,0,
47961,Bai Bian Xiao Jia: Xiao Jia Xiang Qian Chong,,,ONA,52,,,Finished,,Original,PG,14739,23581,0,
39404,Doubutsu Mura no Jishin Youjin: Hi no Youjin,,,OVA,1,,,Finished,,Original,G,15705,20465,0,
51235,Deko Boko Friends 2,,,TV,49,,,Finished,,Original,PG,15537,23063,0,
47967,Lele Hu da Shijie,,,TV,38,,,Finished,,Original,PG,17668,24073,0,
47970,Tata He Gaga,,,ONA,26,,,Finished,,Original,PG,12843,24196,0,
39403,Nakayoshi Jitensha,,,OVA,1,,,Finished,,Original,G,18394,20570,0,
47975,Mo Sheng Di Di Xin Shijie,,,ONA,16,,,Finished,,Original,PG,18205,24297,0,
33826,Neko no Kuni no Kenpou,,,OVA,1,,,Finished,,Original,G,18467,19749,0,
47976,Sanqiannian Renwu Zhihui Gushi,,,TV,60,,,Finished,,Other,PG,19397,24174,0,
47978,Qian Tongxing Jiazu,,,TV,13,2019,,Finished,,,PG,19053,21396,0,
51256,Challenge Ichinensei Koutsuu Anzen,,,OVA,1,,,Finished,,Other,PG,15120,24239,0,
47845,Tegong Huan Ying 2: Conglin Tegong Dui,,"Fantasy, Sci-Fi",TV,26,,,Finished,,,PG,12863,23549,0,
47846,Tegong Huan Ying: Conglin Mi Ying,,Adventure,TV,26,,,Finished,,,PG,12864,23550,0,
47847,Wo Shi Faming Jia,,Fantasy,TV,52,,,Finished,,,PG,13412,23754,0,
39627,Nan-chan no Koutsuu Anzen,,,OVA,1,,,Finished,,Original,G,18405,20657,0,
6522,Usahana: Yumemiru Ballerina,,,Special,7,2006,fall 2006,Finished,,,G,13249,15818,0,
6519,Tamagotchi Honto no Hanashi,,,Movie,1,1997,summer 1997,Finished,,,G,12793,15831,0,
47864,Zhuang Chen Fan Dou Zhan Che,,,ONA,13,2019,,Finished,,,PG,14361,24574,0,
47887,Aixin Mima,,,TV,30,,,Finished,,Original,PG,14495,22641,0,
33383,Mask Masters,,"Action, Adventure",TV,26,2013,,Finished,,,,17939,18045,2,
33388,Charanpo Land no Bouken,,,Movie,1,2017,winter 2017,Finished,,Original,,15181,14871,0,
33319,Wareware no Heya,,,Movie,1,2016,,Finished,,,G,13341,19588,0,
48005,Dan Dan Zong Dong Yuan,,,TV,300,2009,spring 2009,Finished,,,PG,15479,21076,0,
39376,"Moshi, Ginkou ga Nakatta-ra?: Mahoutsukai Sally no Ginkou Nyuumon",,,OVA,1,1995,winter 1995,Finished,,,G,18285,19320,0,
